stop_id,stop_count,lat,lon
"35","0",-115.145195,36.164433
"40","0",-114.836640,35.968610
"6684","0",-115.292320,36.085020
"3390","0",-115.295105,36.158890
"7131","0",-115.304650,36.306496
"525","0",-115.238770,36.159020
"923","0",-115.068200,36.115067
"1302","0",-115.138590,36.172840
"2848","0",-115.127350,36.100770
"7173","0",-115.159060,35.999490
"778","0",-115.146620,36.129787
"2304","0",-115.196210,36.199410
"2521","0",-115.179800,36.221745
"5843","0",-115.165330,36.217530
"6163","0",-115.269640,36.174004
"2085","0",-115.098060,36.165320
"4430","0",-115.225655,36.223866
"5122","0",-115.279130,36.121845
"724","0",-115.207800,36.152824
"1851","0",-115.064720,36.118470
"2109","0",-115.100570,36.108330
"2200","0",-115.242790,36.115383
"2742","0",-115.233150,36.198795
"3155","0",-115.191850,36.181087
"5760","0",-115.284290,36.115030
"6855","0",-115.189700,36.094060
"6986","0",-115.105130,36.269157
"1752","0",-115.129720,36.171406
"2987","0",-115.217020,36.188362
"6560","0",-115.117210,36.268265
"7184","0",-115.043630,36.021744
"1779","0",-115.137220,36.103470
"3081","0",-115.186630,36.181330
"5183","0",-115.291110,36.163700
"6785","0",-115.135260,36.261220
"7269","0",-115.167650,36.013718
"930","0",-115.203610,36.115340
"1378","0",-115.173280,36.104700
"1719","0",-115.130780,36.173620
"7007","0",-115.243260,36.029000
"2652","0",-115.092530,36.166077
"5466","0",-115.150840,36.160380
"6576","0",-115.224980,36.059430
"7071","0",-115.288460,36.012066
"7266","0",-115.135170,36.283062
"2576","0",-115.203580,36.126220
"5440","0",-115.176315,36.178043
"6695","0",-115.146320,36.063410
"1208","0",-115.225590,36.148163
"1429","0",-115.123270,36.195686
"1485","0",-115.034490,36.195984
"2559","0",-115.208830,36.126340
"2555","0",-115.199950,36.126415
"3115","0",-115.247020,36.181180
"5600","0",-115.045870,36.077800
"6816","0",-115.024840,36.045666
"6878","0",-115.242930,36.033900
"2931","0",-115.190674,36.148514
"2976","0",-115.256620,36.188840
"5396","0",-115.247630,36.195880
"7103","0",-115.207650,36.034233
"1841","0",-115.065290,36.147410
"2144","0",-115.109940,36.128998
"2233","0",-115.242460,36.257915
"6571","0",-115.173225,36.071210
"597","0",-115.274770,36.218655
"7094","0",-115.194670,35.998684
"2117","0",-115.106320,36.123380
"2135","0",-115.100220,36.161747
"2930","0",-115.192620,36.161907
"6178","0",-115.273710,36.181320
"6754","0",-115.306540,36.085617
"214","0",-115.070496,36.173900
"988","0",-115.129295,36.114765
"1250","0",-115.163830,36.108677
"1677","0",-115.161690,36.228664
"3640","0",-115.195496,36.181040
"3688","0",-115.118225,36.221540
"5432","0",-115.207380,36.260883
"6354","0",-115.116850,36.254868
"6598","0",-115.204270,36.071620
"1661","0",-115.160640,36.196236
"2143","0",-115.098450,36.180397
"5888","0",-115.179750,36.269710
"6605","0",-115.183690,36.053150
"2623","0",-115.133770,36.169178
"4275","0",-115.263190,36.278988
"6846","0",-115.167510,36.164370
"3908","0",-115.260320,36.271248
"4427","0",-115.225700,36.217533
"5539","0",-115.153290,36.253498
"6758","0",-115.305670,36.099950
"510","0",-115.255650,36.159210
"2876","0",-115.140430,36.122063
"3741","0",-115.096160,36.115128
"5475","0",-115.285510,36.293720
"7220","0",-115.054010,36.159240
"7274","0",-115.305620,36.107487
"876","0",-115.119280,36.110554
"6184","0",-115.260750,36.188847
"226","0",-115.170586,36.177230
"1877","0",-115.062010,36.200340
"2415","0",-115.039925,36.104030
"2733","0",-115.251010,36.216340
"5660","0",-115.180010,36.236800
"6599","0",-115.198810,36.071620
"1457","0",-115.224600,36.195858
"2760","0",-115.233000,36.194237
"3174","0",-115.262710,36.173885
"788","0",-115.100494,36.129600
"2087","0",-115.098540,36.199963
"3128","0",-115.097690,36.180780
"604","0",-115.154690,36.217920
"5391","0",-115.098495,36.228870
"6287","0",-115.041060,36.091755
"2478","0",-115.162860,36.143967
"5435","0",-115.179985,36.240303
"6627","0",-115.279190,36.148140
"792","0",-115.091350,36.129498
"2646","0",-115.075510,36.166250
"1502","0",-115.248610,36.196156
"2597","0",-115.102240,36.150578
"6739","0",-115.136020,36.028380
"442","0",-114.967390,36.039910
"954","0",-115.225500,36.114650
"2471","0",-115.149900,36.143932
"5068","0",-115.174930,36.261555
"5348","0",-115.108850,36.115227
"5734","0",-115.260056,36.270714
"6464","0",-115.297790,36.062202
"1437","0",-115.142296,36.195640
"3617","0",-115.118630,36.027134
"6362","0",-115.117165,36.253586
"6751","0",-115.251910,36.081116
"7123","0",-115.305725,36.307262
"7286","0",-115.208595,36.063580
"669","0",-115.071820,36.240240
"2939","0",-115.190790,36.140280
"4001","0",-115.100430,36.049168
"7081","0",-115.261030,35.998104
"2334","0",-115.178990,36.180660
"2868","0",-115.196490,36.101040
"3031","0",-115.155750,36.057095
"3394","0",-115.255936,36.143654
"5523","0",-115.207690,36.224060
"5795","0",-115.304900,36.226590
"5898","0",-115.180176,36.253624
"6788","0",-115.134750,36.274033
"6811","0",-115.024680,36.045525
"1214","0",-115.224790,36.209450
"2838","0",-115.241680,36.099678
"6398","0",-115.190950,36.143906
"1510","0",-115.044624,36.196330
"1623","0",-115.017750,36.199314
"1644","0",-115.161200,36.212357
"2764","0",-115.233086,36.202830
"3643","0",-115.235650,36.243137
"2079","0",-115.045975,36.078460
"4481","0",-115.110550,36.003765
"5179","0",-115.278800,36.140720
"2919","0",-115.192350,36.159600
"3131","0",-115.241630,36.181137
"6348","0",-115.118330,36.021550
"7053","0",-115.253570,35.998573
"1859","0",-115.062030,36.219100
"1882","0",-115.062340,36.234840
"6097","0",-115.082540,36.136890
"6125","0",-115.242910,36.082005
"6818","0",-115.121155,36.195946
"6999","0",-115.194250,36.261646
"217","0",-115.095856,36.173630
"734","0",-115.208206,36.110740
"3855","0",-115.267510,36.099888
"6951","0",-115.165985,36.261623
"34","0",-115.141990,36.169247
"1701","0",-115.140850,36.180390
"3622","0",-115.286530,36.158940
"569","0",-115.079440,36.217598
"2999","0",-115.301650,36.193665
"4372","0",-115.155396,36.064290
"6948","0",-115.193170,36.261402
"7025","0",-115.279080,36.036724
"887","0",-115.116070,36.162550
"3389","0",-115.301990,36.158875
"869","0",-115.118710,36.090210
"2847","0",-115.230250,36.099710
"5449","0",-115.260650,36.078710
"6614","0",-115.279380,36.087710
"71","0",-115.209130,36.166107
"1596","0",-115.080376,36.167328
"4294","0",-115.099530,36.214252
"2660","0",-115.059975,36.063890
"3801","0",-115.265450,36.143930
"4303","0",-115.100320,36.028557
"4435","0",-115.225670,36.237995
"5723","0",-115.095116,36.071250
"6228","0",-115.148220,36.164730
"2538","0",-115.241300,36.203250
"2598","0",-115.101395,36.151000
"2996","0",-115.246315,36.188560
"5276","0",-115.029520,36.041030
"1436","0",-115.117030,36.195980
"2429","0",-115.082306,36.144200
"2779","0",-115.156296,36.269123
"3590","0",-115.173240,36.110565
"6242","0",-115.101330,36.145300
"3981","0",-115.116220,36.239690
"7166","0",-115.127120,35.999670
"6183","0",-115.264430,36.188828
"6283","0",-115.112274,36.154995
"573","0",-115.092600,36.217560
"4055","0",-115.297630,36.140244
"7079","0",-115.261765,36.008118
"7111","0",-115.263860,36.271880
"7281","0",-115.260735,36.081650
"508","0",-115.100680,36.158722
"921","0",-115.237020,36.114380
"1855","0",-115.062050,36.214890
"6821","0",-114.987366,36.012410
"899","0",-115.119280,36.117270
"3365","0",-115.260056,36.125443
"6898","0",-115.225090,36.049940
"6963","0",-115.073326,36.269268
"55","0",-115.209335,36.165970
"92","0",-115.226690,36.166306
"1645","0",-115.160650,36.203957
"6775","0",-115.097130,36.239310
"7158","0",-115.295800,36.284440
"2256","0",-115.244540,36.169994
"211","0",-115.075260,36.173530
"318","0",-114.989120,36.046185
"97","0",-115.216990,36.165940
"5916","0",-115.118515,36.016487
"6737","0",-115.136300,36.021008
"6917","0",-115.224510,36.285980
"500","0",-115.215780,36.159286
"850","0",-115.119000,36.092327
"6216","0",-115.149124,36.164204
"2581","0",-115.221840,36.125687
"2410","0",-115.120040,36.144460
"2997","0",-115.201030,36.188168
"3082","0",-115.057720,36.181360
"5879","0",-115.061970,36.170680
"2421","0",-115.302030,36.144260
"5333","0",-115.052956,36.078945
"171","0",-115.124370,36.173870
"307","0",-114.999790,36.055054
"3119","0",-115.215800,36.181034
"5474","0",-115.284990,36.293500
"7275","0",-115.301125,36.107437
"1232","0",-115.223970,36.189150
"1597","0",-115.080630,36.165670
"6984","0",-115.096820,36.269234
"2128","0",-115.100890,36.097690
"3948","0",-115.162840,36.239620
"6925","0",-115.148110,35.965866
"7284","0",-115.260350,36.222267
"174","0",-115.166570,36.177080
"619","0",-115.121060,36.213700
"1037","0",-115.029190,36.047750
"1700","0",-115.144440,36.174484
"2789","0",-115.122536,36.100227
"2937","0",-115.190670,36.145520
"5479","0",-115.156340,36.163715
"6648","0",-115.101500,36.118465
"6901","0",-115.224700,36.078716
"7162","0",-115.147040,35.999092
"728","0",-115.207720,36.213608
"3032","0",-115.122470,36.057100
"6604","0",-115.183680,36.056370
"6906","0",-115.206436,36.287890
"2252","0",-115.242150,36.181580
"2560","0",-115.220390,36.125590
"2986","0",-115.221405,36.188490
"6261","0",-114.956490,36.017190
"962","0",-115.139000,36.114730
"6997","0",-115.185410,36.261670
"2141","0",-115.100900,36.117580
"2770","0",-115.310940,36.182810
"249","0",-114.960950,36.020520
"254","0",-115.037660,36.088730
"5207","0",-115.287990,36.287630
"518","0",-115.173400,36.159008
"793","0",-115.093100,36.129726
"6681","0",-115.294640,36.085285
"497","0",-115.136230,36.158764
"2224","0",-115.242390,36.210148
"2418","0",-115.297010,36.144238
"6370","0",-115.173080,36.013832
"7137","0",-115.288650,36.284664
"482","0",-115.067986,36.158860
"918","0",-115.086205,36.114960
"2684","0",-115.035500,36.063620
"6343","0",-115.151910,36.199028
"6437","0",-115.260220,36.196820
"56","0",-115.182686,36.166330
"5596","0",-115.063290,36.087030
"5675","0",-115.178760,36.203987
"5859","0",-115.180170,36.260666
"7065","0",-115.280160,36.011433
"339","0",-114.845790,35.973560
"464","0",-115.178370,36.158820
"738","0",-115.208320,36.143955
"1233","0",-115.224140,36.187950
"1335","0",-115.172490,36.047817
"5564","0",-115.282974,36.300755
"6358","0",-115.093500,36.285870
"6441","0",-115.260475,36.210700
"2670","0",-115.117700,36.071460
"4441","0",-115.225890,36.220116
"6701","0",-115.136340,36.038887
"7194","0",-114.994980,36.015656
"829","0",-115.118740,36.158165
"5377","0",-115.163310,36.060207
"6166","0",-115.260120,36.180824
"7000","0",-115.198906,36.261707
"2849","0",-115.129010,36.101086
"3355","0",-115.262490,36.114857
"7026","0",-115.279060,36.032856
"2204","0",-115.242210,36.225986
"5914","0",-115.132065,36.013440
"1880","0",-115.062360,36.191860
"2703","0",-115.128230,36.071823
"2956","0",-115.237976,36.188477
"3118","0",-115.214264,36.180893
"2628","0",-115.053635,36.166990
"2977","0",-115.255080,36.188606
"6445","0",-115.260800,36.206276
"6462","0",-115.297860,36.077057
"580","0",-115.217415,36.217083
"7217","0",-115.095740,36.008900
"535","0",-115.220530,36.159286
"1790","0",-115.109790,36.143116
"2506","0",-115.168440,36.125150
"5717","0",-115.207380,36.221040
"6843","0",-115.137290,36.166386
"767","0",-115.096960,36.129772
"796","0",-115.127660,36.129982
"2078","0",-115.050964,36.078377
"3048","0",-115.135560,36.057316
"5711","0",-115.049210,36.159300
"6299","0",-115.122800,36.144478
"7146","0",-115.314760,36.296160
"7256","0",-114.849110,35.972340
"2417","0",-115.102160,36.145386
"2482","0",-115.233210,36.144220
"2963","0",-115.227615,36.188606
"5169","0",-115.297580,36.145287
"6241","0",-115.117240,36.159065
"640","0",-115.116356,36.191720
"1513","0",-115.252075,36.196182
"6518","0",-115.178925,36.195970
"6979","0",-115.068910,36.269444
"297","0",-114.965800,36.025463
"1902","0",-115.063850,36.101110
"6557","0",-115.102960,36.268948
"6602","0",-115.185880,36.071260
"7047","0",-115.217260,35.998810
"7136","0",-115.289665,36.297820
"7189","0",-115.019270,36.022484
"5996","0",-114.935800,35.992435
"6305","0",-115.214160,36.144590
"6529","0",-115.180100,36.227917
"7174","0",-115.167750,35.999428
"824","0",-115.277810,36.171124
"1201","0",-115.225440,36.215103
"1269","0",-115.136604,36.175500
"3106","0",-115.224310,36.180847
"3447","0",-115.003380,36.067600
"1150","0",-115.168190,36.139180
"3021","0",-114.933150,35.997086
"3954","0",-115.199135,36.239197
"5361","0",-115.046640,36.048653
"5401","0",-115.118675,36.065960
"5548","0",-115.242165,36.256733
"3060","0",-115.127160,36.057500
"5783","0",-115.279200,36.114307
"995","0",-115.234500,36.114710
"7134","0",-115.296220,36.299070
"1897","0",-115.065290,36.140950
"6791","0",-115.133484,36.285683
"7138","0",-115.292810,36.284640
"191","0",-115.081210,36.173610
"2063","0",-115.152870,36.110146
"2625","0",-115.124130,36.166443
"2835","0",-115.100090,36.099920
"6618","0",-115.279400,36.060272
"6768","0",-114.953490,36.034473
"6943","0",-115.215880,36.260963
"3257","0",-115.118300,36.030506
"6797","0",-115.114174,36.057022
"874","0",-115.118050,36.050053
"4339","0",-115.172140,36.033127
"2832","0",-115.151535,36.101190
"577","0",-115.118240,36.217766
"3254","0",-115.127540,36.016480
"5714","0",-115.165550,36.162987
"6480","0",-115.330930,36.153793
"6872","0",-115.189860,36.112442
"744","0",-115.208305,36.125380
"1547","0",-115.170190,36.195847
"1718","0",-115.130410,36.174680
"1860","0",-115.062370,36.217580
"2711","0",-115.052010,36.063600
"6367","0",-115.278656,36.166428
"251","0",-115.004640,36.059372
"586","0",-115.097855,36.217540
"1248","0",-115.163910,36.115147
"565","0",-115.148254,36.218010
"2324","0",-115.172540,36.171730
"5421","0",-115.156525,36.013440
"5672","0",-115.178770,36.192375
"952","0",-115.052216,36.114933
"1999","0",-115.088066,36.188490
"6248","0",-114.963394,36.007668
"993","0",-115.251530,36.114450
"5507","0",-115.224930,36.093147
"5654","0",-115.179190,36.214535
"6413","0",-115.297280,36.056087
"715","0",-115.205830,36.165000
"2306","0",-115.239815,36.247257
"5968","0",-115.208115,36.081870
"6424","0",-115.296960,36.110730
"7038","0",-115.172676,36.008587
"1614","0",-115.082510,36.247430
"1909","0",-115.065390,36.125890
"2485","0",-115.034520,36.144688
"2675","0",-115.134220,36.071630
"5448","0",-115.242220,36.055664
"6313","0",-115.307170,36.144253
"928","0",-115.204250,36.115658
"6453","0",-115.297180,36.121680
"6832","0",-114.970570,36.030903
"2810","0",-115.162315,36.100674
"6910","0",-115.206830,36.302643
"846","0",-115.117570,36.160725
"6790","0",-115.134040,36.283550
"1529","0",-114.994200,36.035908
"6579","0",-115.238190,36.056080
"7164","0",-115.135155,35.998928
"963","0",-115.073044,36.115036
"1145","0",-114.981926,36.012665
"1261","0",-115.164150,36.116955
"1452","0",-115.027000,36.195744
"5774","0",-115.287025,36.114750
"73","0",-115.224590,36.166470
"1562","0",-115.082770,36.141212
"1789","0",-115.109990,36.147152
"6521","0",-115.146324,36.171950
"1123","0",-115.300026,36.205547
"3030","0",-115.153880,36.056860
"6913","0",-115.216080,36.305640
"1633","0",-115.161820,36.232464
"4375","0",-115.046770,36.044530
"714","0",-115.208260,36.114400
"941","0",-115.119900,36.114830
"3267","0",-115.100220,36.057600
"6664","0",-115.123020,35.997040
"6741","0",-115.136060,36.039380
"6998","0",-115.189620,36.261665
"694","0",-115.206215,36.177067
"5857","0",-115.291260,36.160034
"6543","0",-115.207090,36.071613
"1568","0",-115.079970,36.222057
"2822","0",-115.059810,36.100450
"6994","0",-115.162090,36.261875
"564","0",-115.075195,36.217613
"1420","0",-115.226580,36.195667
"2069","0",-115.154915,36.140793
"2264","0",-115.279100,36.209750
"5511","0",-115.207060,36.268040
"731","0",-115.205510,36.206066
"750","0",-115.207860,36.110462
"754","0",-115.205930,36.181460
"1447","0",-115.075310,36.195877
"5725","0",-114.964730,36.006187
"1505","0",-115.219460,36.195557
"1551","0",-115.080310,36.232150
"2860","0",-115.220630,36.100300
"6939","0",-115.233140,36.261870
"6732","0",-115.136765,35.999496
"6847","0",-115.297290,36.088524
"1042","0",-115.029140,36.050648
"1185","0",-115.224840,36.129900
"5790","0",-115.307160,36.218548
"4317","0",-114.949940,36.011410
"6308","0",-115.178040,36.144170
"3953","0",-115.190120,36.239548
"6040","0",-115.165020,36.068607
"3","0",-115.147340,36.193993
"194","0",-115.049300,36.174370
"522","0",-115.087006,36.158794
"1137","0",-114.964920,36.012780
"6829","0",-114.975815,36.012450
"6613","0",-115.279396,36.093210
"6812","0",-115.012344,36.035510
"776","0",-115.119354,36.129950
"1454","0",-115.237140,36.195800
"2831","0",-115.149155,36.100870
"5788","0",-115.298720,36.218670
"281","0",-114.942390,36.003960
"575","0",-115.160620,36.217583
"5518","0",-115.207750,36.241190
"6284","0",-115.086860,36.132460
"7009","0",-115.243230,36.037970
"7043","0",-115.199295,35.998856
"7069","0",-115.288956,36.005530
"5904","0",-115.175900,36.261784
"6011","0",-115.065920,36.066032
"5746","0",-115.302310,36.100200
"6675","0",-115.243140,36.045350
"6736","0",-115.136444,36.017140
"1638","0",-115.160940,36.198925
"72","0",-115.223140,36.166294
"268","0",-115.040985,36.092346
"2134","0",-115.098340,36.165676
"2139","0",-115.100876,36.100670
"2633","0",-115.066460,36.166363
"5610","0",-115.158760,36.013218
"6438","0",-115.260410,36.200127
"693","0",-115.205880,36.177692
"764","0",-115.122505,36.129772
"1669","0",-115.160706,36.172054
"1865","0",-115.062000,36.229465
"5541","0",-115.154070,36.247340
"6539","0",-115.279110,36.143490
"467","0",-115.185970,36.158863
"1316","0",-115.138590,36.172210
"1913","0",-115.063570,36.154240
"6431","0",-115.297260,36.137970
"7072","0",-115.279686,36.012894
"7095","0",-115.208000,36.062830
"1734","0",-115.137940,36.115795
"2640","0",-115.071870,36.166520
"5970","0",-115.207690,36.072480
"6932","0",-115.163780,35.976887
"2188","0",-115.242195,36.218605
"3396","0",-115.038120,36.154490
"5181","0",-115.279020,36.213800
"5442","0",-115.170470,36.056810
"6068","0",-115.074776,36.137043
"6950","0",-115.183846,36.261448
"581","0",-115.221790,36.217068
"5203","0",-115.279390,36.299220
"7102","0",-115.199310,36.037533
"262","0",-115.007290,36.061737
"1593","0",-115.083115,36.133514
"3108","0",-115.081450,36.181004
"3645","0",-115.197780,36.217278
"4229","0",-115.087600,36.020103
"7226","0",-115.138145,36.268818
"2130","0",-115.100685,36.111767
"3877","0",-115.269380,36.114517
"7244","0",-115.106970,36.276302
"1352","0",-115.172550,36.021576
"2644","0",-115.061554,36.166443
"5605","0",-115.063790,36.096798
"1380","0",-115.152880,36.150795
"2114","0",-115.098700,36.213894
"3027","0",-115.050360,36.056095
"3798","0",-115.293440,36.218720
"736","0",-115.208176,36.105854
"1441","0",-115.111786,36.195730
"2089","0",-115.098110,36.174060
"1746","0",-115.137024,36.139600
"6277","0",-115.061386,36.177692
"915","0",-115.147606,36.196450
"2439","0",-115.136490,36.144100
"5836","0",-115.118650,36.083088
"1998","0",-115.082886,36.188316
"3051","0",-115.140470,36.057180
"3950","0",-115.176000,36.239582
"7073","0",-115.279450,36.016070
"7091","0",-115.203630,35.998560
"1657","0",-115.161010,36.205450
"6440","0",-115.260510,36.207188
"6607","0",-115.183480,36.047256
"7150","0",-115.315080,36.302162
"229","0",-115.139850,36.175983
"2718","0",-115.150345,36.108670
"5701","0",-115.029580,36.033690
"6006","0",-115.287150,36.284430
"6890","0",-115.226900,36.034966
"7170","0",-115.144440,35.999325
"335","0",-115.125220,36.184530
"571","0",-115.066070,36.217960
"775","0",-115.117890,36.129730
"1737","0",-115.136870,36.153920
"2827","0",-115.063260,36.100140
"2969","0",-115.208650,36.188130
"5422","0",-115.136920,36.012310
"6565","0",-115.284080,36.188713
"6835","0",-114.971460,36.050312
"6875","0",-115.243420,36.047665
"2298","0",-115.219290,36.225300
"1558","0",-115.080630,36.172287
"2741","0",-115.232930,36.199760
"2816","0",-115.138140,36.101128
"5035","0",-115.100800,36.081980
"6823","0",-114.967110,36.038746
"6199","0",-115.144430,36.169296
"1425","0",-115.106320,36.195766
"2865","0",-115.238525,36.099710
"7231","0",-115.174290,36.129997
"161","0",-115.153015,36.177242
"1656","0",-115.160760,36.206085
"3772","0",-115.252960,36.125740
"6885","0",-115.224680,36.074123
"188","0",-115.135320,36.174050
"550","0",-115.112410,36.217537
"4288","0",-115.056640,36.239353
"6451","0",-115.297195,36.129444
"373","0",-115.121826,36.203220
"749","0",-115.208340,36.121906
"1769","0",-115.137170,36.147453
"2209","0",-115.243910,36.163464
"3024","0",-115.149290,36.056976
"5552","0",-115.249980,36.263220
"6309","0",-115.150960,36.143590
"711","0",-115.206116,36.162580
"1584","0",-115.079994,36.226380
"2198","0",-115.242805,36.118694
"3620","0",-115.290590,36.158880
"3835","0",-115.268250,36.274070
"1654","0",-115.161710,36.224190
"1695","0",-115.154175,36.149430
"1772","0",-115.137024,36.132390
"2857","0",-115.115190,36.100117
"3039","0",-115.165620,36.057050
"5644","0",-115.173060,36.154324
"6067","0",-115.070730,36.137050
"6072","0",-115.242700,36.064600
"3591","0",-115.090260,36.240467
"6817","0",-115.058960,36.166750
"6927","0",-115.154280,35.961735
"1886","0",-115.062370,36.184530
"2562","0",-115.230800,36.125620
"2630","0",-115.114560,36.166400
"3775","0",-115.292140,36.159164
"4068","0",-115.154670,36.136665
"5913","0",-115.128360,36.013447
"6188","0",-115.279100,36.128788
"6718","0",-115.096794,36.006126
"6967","0",-115.042310,36.269610
"2123","0",-115.100770,36.076965
"2487","0",-115.189835,36.144264
"3956","0",-115.208430,36.238950
"5524","0",-115.207660,36.221287
"2023","0",-115.112040,36.188510
"2586","0",-115.233376,36.125520
"6268","0",-114.996020,36.036007
"24","0",-115.151985,36.185192
"1600","0",-115.082794,36.137753
"2836","0",-115.102130,36.100166
"3056","0",-115.146060,36.057278
"3354","0",-115.256150,36.114770
"5285","0",-115.046930,36.031227
"6619","0",-115.279150,36.079170
"102","0",-115.265076,36.166610
"718","0",-115.205765,36.196370
"1456","0",-115.223370,36.195606
"7222","0",-115.182980,35.998898
"1848","0",-115.062300,36.173590
"1982","0",-115.159645,36.188340
"2107","0",-115.100860,36.094240
"2193","0",-115.243675,36.154910
"4334","0",-115.154680,36.067425
"4455","0",-115.269516,36.284863
"7163","0",-115.141980,35.999020
"955","0",-115.162990,36.114350
"1258","0",-115.163970,36.100260
"3298","0",-115.082100,36.042610
"4345","0",-115.148950,36.068010
"7002","0",-115.222210,36.261173
"2127","0",-115.100840,36.090347
"2249","0",-115.243150,36.121376
"3137","0",-115.089640,36.180780
"3252","0",-115.124320,36.013477
"5338","0",-115.317970,36.158840
"6301","0",-115.146220,36.144066
"6725","0",-115.021330,36.070840
"1519","0",-115.198500,36.199390
"5289","0",-115.174720,36.013440
"6993","0",-115.140040,36.261616
"6052","0",-115.242840,36.077175
"6245","0",-115.052290,36.101740
"5713","0",-115.165360,36.163906
"7075","0",-115.269760,36.020058
"246","0",-114.974490,36.032540
"363","0",-115.156980,36.261787
"935","0",-115.211655,36.115437
"4037","0",-115.062330,36.174957
"6743","0",-115.140700,36.047470
"7062","0",-115.270710,36.020313
"668","0",-115.216100,36.238720
"969","0",-115.151220,36.114834
"2331","0",-115.185890,36.188198
"3744","0",-114.954150,36.013760
"838","0",-115.118400,36.130432
"1193","0",-115.223980,36.162354
"2673","0",-115.060450,36.063660
"6713","0",-115.101220,36.002260
"6871","0",-115.189740,36.104904
"7019","0",-115.297110,36.033764
"953","0",-115.223680,36.114418
"3065","0",-115.131600,36.057430
"7039","0",-115.172295,35.999880
"1591","0",-115.080060,36.187904
"1775","0",-115.137070,36.099884
"3654","0",-115.084290,36.188557
"6387","0",-114.928734,35.986090
"3152","0",-115.234010,36.181150
"6746","0",-115.284360,36.085080
"308","0",-115.057590,36.107063
"2320","0",-115.172470,36.164850
"7115","0",-115.284140,36.294243
"375","0",-115.170395,36.203056
"5434","0",-115.161400,36.165535
"7130","0",-115.309200,36.306606
"5999","0",-115.260796,36.279430
"6961","0",-115.080130,36.262320
"896","0",-115.118730,36.122753
"2543","0",-115.247400,36.203518
"3434","0",-115.001110,36.035370
"6975","0",-115.043420,36.269157
"29","0",-115.152054,36.187958
"791","0",-115.109215,36.129665
"1672","0",-115.160920,36.169147
"3100","0",-115.229774,36.180992
"5715","0",-115.164040,36.166140
"502","0",-115.106100,36.158947
"1653","0",-115.161514,36.225403
"3392","0",-115.143520,36.158726
"7154","0",-115.315130,36.287830
"3133","0",-115.178894,36.181175
"5102","0",-115.174545,36.086327
"6491","0",-115.064440,36.112050
"63","0",-115.206760,36.166615
"487","0",-115.222960,36.159050
"701","0",-115.207910,36.130530
"2210","0",-115.241890,36.196526
"3102","0",-115.199380,36.180980
"6465","0",-115.297650,36.058880
"6842","0",-115.131940,36.164543
"6850","0",-114.958840,36.056652
"1329","0",-115.172550,36.024208
"3509","0",-115.096210,36.240395
"3945","0",-115.135000,36.239758
"6586","0",-115.292620,36.070410
"1881","0",-115.062010,36.237080
"5526","0",-115.205795,36.209310
"7029","0",-115.278940,36.021065
"828","0",-115.115690,36.165546
"3149","0",-115.169470,36.180840
"14","0",-115.147270,36.190483
"6375","0",-115.109720,36.002003
"741","0",-115.205530,36.203490
"830","0",-115.118070,36.046220
"898","0",-115.118850,36.120033
"2554","0",-115.198680,36.126260
"4442","0",-115.179650,36.218550
"5497","0",-115.212950,36.064312
"6167","0",-115.260040,36.176067
"3303","0",-115.083560,36.064100
"4352","0",-115.026250,36.196404
"5577","0",-115.259980,36.274815
"6801","0",-115.155010,36.157818
"6909","0",-115.206696,36.299355
"7044","0",-115.203890,35.998800
"12","0",-115.147156,36.188313
"965","0",-115.065330,36.115030
"1466","0",-115.067635,36.196190
"5896","0",-115.180070,36.264970
"6615","0",-115.279434,36.084470
"1300","0",-115.113170,36.205967
"1879","0",-115.062020,36.192978
"2748","0",-115.234650,36.184540
"3301","0",-115.084440,36.057420
"6663","0",-115.278230,36.085323
"979","0",-115.248570,36.114414
"3070","0",-115.072930,36.056217
"5653","0",-115.178910,36.207493
"3069","0",-115.069540,36.056393
"6173","0",-115.255440,36.166430
"6749","0",-115.251720,36.082096
"1200","0",-115.225120,36.106426
"5407","0",-115.207490,36.239800
"6418","0",-115.297550,36.074480
"699","0",-115.205880,36.192600
"854","0",-115.115730,36.163258
"1595","0",-115.080220,36.162365
"5286","0",-115.046720,36.035385
"5423","0",-115.006850,36.034310
"5784","0",-115.279236,36.110710
"6060","0",-115.234030,36.239895
"6594","0",-115.282440,36.070190
"7255","0",-114.849000,35.972164
"2026","0",-115.088326,36.188217
"3951","0",-115.180740,36.239597
"6889","0",-115.225840,36.038185
"1795","0",-115.109840,36.147636
"2245","0",-115.243240,36.098850
"5116","0",-115.288826,36.166225
"7212","0",-115.082886,36.014877
"5561","0",-115.287660,36.285190
"740","0",-115.207930,36.134426
"879","0",-115.118645,36.145313
"1326","0",-115.134170,36.181953
"1854","0",-115.062350,36.202840
"2724","0",-115.146010,36.127380
"3469","0",-115.175350,36.217780
"5428","0",-115.178670,36.198017
"6064","0",-115.056490,36.136566
"6795","0",-115.153300,36.272510
"6179","0",-115.277140,36.181270
"6344","0",-115.044370,36.181435
"6874","0",-115.208595,36.071857
"1210","0",-115.225450,36.152225
"2792","0",-115.205315,36.101048
"3055","0",-115.159584,36.057110
"3660","0",-115.028870,36.055760
"1523","0",-115.220210,36.195800
"2194","0",-115.242820,36.130188
"2263","0",-115.278950,36.218260
"3157","0",-115.093050,36.180782
"3304","0",-115.082306,36.067497
"3584","0",-115.162920,36.164356
"5513","0",-115.207210,36.264637
"1858","0",-115.062454,36.158356
"5764","0",-115.297230,36.114130
